order_item_id,order_id,product_id,quantity,list_price,discount_pct,unit_price
O700296-2,O700296,P10313,1,17.48,0.0,17.75
O700297-1,O700297,P10350,3,9.49,0.0,9.44
O700297-2,O700297,P10177,1,10.89,0.2,8.74
O700297-3,O700297,P10338,2,26.23,0.05,25.28
O700298-1,O700298,P10392,1,33.09,0.0,33.25
O700299-1,O700299,P10298,1,18.45,0.0,18.75
O700300-1,O700300,P10057,1,5.3,0.0,5.21
O700301-1,O700301,P10307,2,23.27,0.05,21.79
O700301-2,O700301,P10141,1,22.07,0.1,19.82
O700302-1,O700302,P10028,1,14.13,0.0,13.89
O700302-2,O700302,P10183,1,37.94,0.0,37.76
O700303-1,O700303,P10166,1,16.56,0.0,16.85
O700303-2,O700303,P10034,1,18.93,0.0,18.76
O700304-1,O700304,P10255,1,17.69,0.0,18.0
O700305-1,O700305,P10024,1,50.52,0.1,44.57
O700305-2,O700305,P10332,1,16.62,0.1,14.89
O700305-3,O700305,P10055,1,36.13,0.1,31.99
O700306-1,O700306,P10014,3,68.49,0.0,68.81
O700306-2,O700306,P10427,1,10.92,0.0,10.86
O700306-3,O700306,P10190,1,12.46,0.0,12.42
O700307-1,O700307,P10077,2,13.77,0.0,13.96
O700308-1,O700308,P10297,1,5.2,0.0,5.23
O700308-2,O700308,P10390,1,34.56,0.05,32.77
O700308-3,O700308,P10323,1,45.18,0.2,35.74
O700309-1,O700309,P10197,2,51.01,0.05,48.92
O700310-1,O700310,P10426,1,24.45,0.0,24.83
O700311-1,O700311,P10232,1,16.33,0.0,16.6
O700311-2,O700311,P10409,1,27.57,0.0,28.04
O700311-3,O700311,P10054,2,19.69,0.0,19.99
O700311-4,O700311,P10266,2,20.39,0.0,20.08
O700312-1,O700312,P10444,2,14.69,0.15,12.44
O700313-1,O700313,P10119,1,14.38,0.2,11.47
O700313-2,O700313,P10094,1,31.45,0.15,26.49
O700314-1,O700314,P10275,3,8.93,0.0,8.99
O700314-2,O700314,P10384,1,6.79,0.0,6.68
O700315-1,O700315,P10259,1,20.63,0.0,20.37
O700316-1,O700316,P10357,3,20.3,0.0,20.22
O700317-1,O700317,P10384,1,6.79,0.1,6.16
O700317-2,O700317,P10270,1,9.27,0.15,7.81
O700318-1,O700318,P10028,1,14.13,0.15,12.2
O700318-2,O700318,P10379,1,25.46,0.1,22.76
O700319-1,O700319,P10221,1,53.27,0.05,50.1
O700319-2,O700319,P10034,2,18.93,0.15,15.82
O700320-1,O700320,P10010,1,18.23,0.0,18.13
O700320-2,O700320,P10313,1,17.48,0.0,17.43
O700320-3,O700320,P10344,1,17.08,0.0,17.21
O700321-1,O700321,P10036,1,11.09,0.15,9.24
O700322-1,O700322,P10264,1,23.34,0.0,23.11
O700322-2,O700322,P10265,2,10.47,0.0,10.42
O700322-3,O700322,P10271,1,28.22,0.0,28.18
O700323-1,O700323,P10014,1,68.49,0.05,65.91
O700324-1,O700324,P10332,2,16.62,0.15,14.03
O700325-1,O700325,P10406,2,27.63,0.0,27.46
O700326-1,O700326,P10074,1,40.42,0.15,34.19
O700327-1,O700327,P10436,1,30.93,0.15,26.6
O700328-1,O700328,P10423,1,10.11,0.0,9.92
O700328-2,O700328,P10211,1,36.36,0.0,36.73
O700328-3,O700328,P10294,1,24.35,0.0,24.03
O700329-1,O700329,P10287,1,30.66,0.2,24.36
O700330-1,O700330,P10397,1,14.64,0.2,11.77
O700330-2,O700330,P10170,1,12.04,0.15,10.11
O700331-1,O700331,P10358,1,18.12,0.2,14.66
O700331-2,O700331,P10328,1,34.47,0.1,30.78
O700332-1,O700332,P10321,1,10.71,0.0,10.68
O700332-2,O700332,P10266,3,20.39,0.0,20.44
O700333-1,O700333,P10032,1,28.49,0.0,28.48
O700334-1,O700334,P10077,3,13.77,0.0,13.64
O700334-2,O700334,P10052,3,36.03,0.0,36.0
O700335-1,O700335,P10107,1,13.62,0.2,10.84
O700335-2,O700335,P10091,2,17.76,0.0,17.7
O700336-1,O700336,P10211,2,36.36,0.0,36.72
O700336-2,O700336,P10058,1,23.66,0.0,23.49
O700337-1,O700337,P10016,2,15.74,0.0,16.03
O700337-2,O700337,P10347,1,33.76,0.0,33.56
O700338-1,O700338,P10348,1,38.22,0.0,38.55
O700339-1,O700339,P10150,1,35.08,0.1,31.51
O700340-1,O700340,P10298,1,18.45,0.05,17.61
O700340-2,O700340,P10315,1,8.23,0.2,6.61
O700340-3,O700340,P10040,2,20.65,0.2,16.2
O700340-4,O700340,P10356,1,23.78,0.2,19.36
O700340-5,O700340,P10200,1,30.74,0.2,24.66
O700341-1,O700341,P10139,1,6.18,0.0,6.1
O700341-2,O700341,P10042,1,13.9,0.0,13.99
O700342-1,O700342,P10188,2,18.74,0.0,18.99
O700342-2,O700342,P10137,1,12.7,0.0,12.49
O700342-3,O700342,P10082,2,13.85,0.0,13.61
O700343-1,O700343,P10375,1,10.63,0.0,10.75
O700343-2,O700343,P10383,1,18.39,0.0,18.04
O700343-3,O700343,P10181,1,9.23,0.0,9.07
O700344-1,O700344,P10280,1,29.5,0.0,29.44
O700344-2,O700344,P10096,3,14.09,0.0,14.3
O700345-1,O700345,P10217,1,12.64,0.0,12.88
O700346-1,O700346,P10059,1,31.9,0.0,32.28
O700346-2,O700346,P10154,2,8.26,0.0,8.19
O700347-1,O700347,P10401,1,19.02,0.15,16.42
O700347-2,O700347,P10087,1,30.75,0.15,25.76
O700347-3,O700347,P10354,1,15.68,0.1,14.22
O700348-1,O700348,P10362,1,6.01,0.1,5.45
O700349-1,O700349,P10050,1,16.64,0.0,16.67
O700350-1,O700350,P10004,1,15.19,0.0,15.4
O700351-1,O700351,P10245,1,44.07,0.1,39.16
O700352-1,O700352,P10195,2,12.75,0.2,10.17
O700353-1,O700353,P10384,1,6.79,0.1,6.09
O700353-2,O700353,P10221,1,53.27,0.05,50.21
O700353-3,O700353,P10108,1,28.87,0.0,29.26
O700353-4,O700353,P10015,1,27.09,0.05,25.89
O700353-5,O700353,P10159,1,5.7,0.2,4.48
O700354-1,O700354,P10382,1,28.61,0.1,25.42
O700355-1,O700355,P10290,1,21.55,0.05,20.55
O700355-2,O700355,P10208,3,25.39,0.1,22.81
O700356-1,O700356,P10073,3,27.92,0.05,27.0
O700357-1,O700357,P10007,1,27.64,0.0,27.24
O700357-2,O700357,P10097,1,28.05,0.1,25.0
O700357-3,O700357,P10345,1,34.0,0.1,31.15
O700358-1,O700358,P10103,1,51.16,0.0,50.99
O700358-2,O700358,P10331,3,5.6,0.0,5.6
O700358-3,O700358,P10221,1,53.27,0.0,52.86
O700358-4,O700358,P10245,1,44.07,0.0,44.82
O700359-1,O700359,P10368,3,15.45,0.2,12.51
O700359-2,O700359,P10424,1,37.45,0.15,32.01
O700360-1,O700360,P10235,1,14.67,0.1,13.0
O700361-1,O700361,P10256,1,24.13,0.0,23.95
O700361-2,O700361,P10206,1,17.37,0.0,17.56
O700361-3,O700361,P10385,1,5.83,0.0,5.93
O700362-1,O700362,P10258,1,68.19,0.0,69.24
O700362-2,O700362,P10216,1,21.08,0.0,20.82
O700362-3,O700362,P10416,1,19.07,0.0,19.28
O700363-1,O700363,P10185,2,28.07,0.2,22.64
O700363-2,O700363,P10420,1,30.68,0.0,30.24
O700364-1,O700364,P10345,1,34.0,0.0,33.46
O700364-2,O700364,P10061,3,21.02,0.0,21.13
O700365-1,O700365,P10224,3,6.22,0.0,6.3
O700366-1,O700366,P10053,1,14.0,0.0,14.1
O700367-1,O700367,P10414,1,12.2,0.2,9.61
O700367-2,O700367,P10258,1,68.19,0.15,57.2
O700368-1,O700368,P10296,1,31.99,0.2,26.09
O700368-2,O700368,P10358,1,18.12,0.15,15.25
O700368-3,O700368,P10099,1,24.92,0.0,25.41
O700369-1,O700369,P10292,2,22.85,0.2,18.62
O700369-2,O700369,P10072,1,15.73,0.2,12.81
O700370-1,O700370,P10269,3,19.37,0.1,17.16
O700370-2,O700370,P10335,1,24.61,0.15,20.7
O700371-1,O700371,P10436,1,30.93,0.1,27.42
O700372-1,O700372,P10060,1,21.06,0.15,18.1
O700372-2,O700372,P10365,1,25.56,0.15,21.73
O700372-3,O700372,P10412,1,18.33,0.15,15.39
O700372-4,O700372,P10350,1,9.49,0.2,7.71
O700372-5,O700372,P10397,2,14.64,0.0,14.83
O700373-1,O700373,P10061,2,21.02,0.0,20.64
O700373-2,O700373,P10146,1,24.08,0.0,23.73
O700374-1,O700374,P10275,1,8.93,0.0,8.8
O700374-2,O700374,P10124,1,10.79,0.0,10.67
O700374-3,O700374,P10041,1,36.05,0.0,36.51
O700374-4,O700374,P10202,1,18.28,0.0,18.25
O700375-1,O700375,P10045,1,26.82,0.0,27.2
O700376-1,O700376,P10130,1,15.35,0.15,12.79
O700376-2,O700376,P10321,1,10.71,0.2,8.74
O700377-1,O700377,P10010,1,18.23,0.0,18.08
O700377-2,O700377,P10195,1,12.75,0.0,12.77
O700378-1,O700378,P10214,2,12.7,0.2,10.2
O700378-2,O700378,P10126,1,29.59,0.1,26.16
O700379-1,O700379,P10359,1,17.97,0.0,18.13
O700380-1,O700380,P10271,2,28.22,0.1,25.82
O700381-1,O700381,P10072,1,15.73,0.1,14.14
O700382-1,O700382,P10150,3,35.08,0.0,35.05
O700382-2,O700382,P10358,1,18.12,0.0,17.9
O700383-1,O700383,P10357,1,20.3,0.0,20.19
O700384-1,O700384,P10398,1,8.87,0.1,7.85
O700385-1,O700385,P10048,1,19.69,0.0,19.91
O700386-1,O700386,P10098,2,28.5,0.0,28.58
O700386-2,O700386,P10251,1,8.95,0.0,9.06
O700387-1,O700387,P10449,1,14.23,0.05,13.72
O700387-2,O700387,P10310,1,23.18,0.2,18.57
O700387-3,O700387,P10430,1,22.0,0.2,17.6
O700388-1,O700388,P10111,1,33.71,0.0,34.21
O700388-2,O700388,P10353,1,18.13,0.0,17.81
O700389-1,O700389,P10176,1,24.38,0.2,19.69
O700389-2,O700389,P10336,1,13.26,0.2,10.4
O700389-3,O700389,P10155,2,6.92,0.0,6.9
O700390-1,O700390,P10073,1,27.92,0.0,27.88
O700390-2,O700390,P10308,1,48.65,0.0,48.2
O700391-1,O700391,P10276,1,17.07,0.05,16.16
O700391-2,O700391,P10212,1,19.44,0.0,19.2
O700392-1,O700392,P10403,1,38.61,0.0,38.43
O700392-2,O700392,P10050,1,16.64,0.0,16.49
O700392-3,O700392,P10276,1,17.07,0.0,17.04
O700393-1,O700393,P10185,1,28.07,0.0,28.11
O700394-1,O700394,P10420,2,30.68,0.0,30.61
O700394-2,O700394,P10302,2,12.19,0.0,12.37
O700395-1,O700395,P10123,1,49.83,0.0,50.08
O700396-1,O700396,P10199,1,20.99,0.05,19.97
O700397-1,O700397,P10005,1,10.06,0.0,9.99
O700397-2,O700397,P10151,1,32.55,0.0,32.75
O700398-1,O700398,P10214,1,12.7,0.0,12.85
O700399-1,O700399,P10324,1,41.63,0.0,42.2
O700399-2,O700399,P10256,2,24.13,0.0,24.44
O700400-1,O700400,P10083,1,18.72,0.0,18.86
O700401-1,O700401,P10359,1,17.97,0.0,17.63
O700401-2,O700401,P10411,1,19.63,0.0,19.44
O700402-1,O700402,P10254,1,13.79,0.0,13.6
O700402-2,O700402,P10445,1,18.42,0.0,18.17
O700402-3,O700402,P10230,1,37.06,0.0,37.16
O700403-1,O700403,P10014,3,68.49,0.0,68.94
O700403-2,O700403,P10094,1,31.45,0.0,31.87
O700404-1,O700404,P10243,1,20.44,0.0,20.25
O700405-1,O700405,P10281,2,23.78,0.0,23.72
O700405-2,O700405,P10324,1,41.63,0.1,37.23
O700406-1,O700406,P10275,2,8.93,0.05,8.52
O700407-1,O700407,P10201,1,57.85,0.05,55.24
O700408-1,O700408,P10009,1,18.93,0.05,18.01
O700408-2,O700408,P10436,1,30.93,0.05,29.82
O700408-3,O700408,P10214,2,12.7,0.0,12.79
O700408-4,O700408,P10258,1,68.19,0.2,54.42
O700409-1,O700409,P10073,2,27.92,0.0,27.81
O700410-1,O700410,P10119,1,14.38,0.2,11.56
O700410-2,O700410,P10328,1,34.47,0.15,29.34
O700411-1,O700411,P10007,2,27.64,0.0,27.9
O700412-1,O700412,P10377,1,19.18,0.0,19.56
O700413-1,O700413,P10162,1,38.37,0.0,38.44
O700413-2,O700413,P10071,1,16.49,0.0,16.7
O700413-3,O700413,P10081,2,7.71,0.0,7.7
O700414-1,O700414,P10351,1,16.71,0.0,16.95
O700415-1,O700415,P10421,1,25.02,0.0,24.94
O700415-2,O700415,P10297,2,5.2,0.0,5.3
O700416-1,O700416,P10400,1,20.64,0.0,20.49
O700416-2,O700416,P10139,2,6.18,0.0,6.16
O700417-1,O700417,P10314,2,11.88,0.0,11.93
O700417-2,O700417,P10272,2,29.91,0.0,30.02
O700418-1,O700418,P10037,1,8.62,0.1,7.91
O700418-2,O700418,P10330,1,30.2,0.2,23.88
O700418-3,O700418,P10260,1,15.56,0.1,13.89
O700418-4,O700418,P10055,1,36.13,0.15,30.3
O700419-1,O700419,P10081,3,7.71,0.0,7.69
O700420-1,O700420,P10139,3,6.18,0.0,6.11
O700421-1,O700421,P10246,1,39.36,0.05,37.18
O700421-2,O700421,P10175,1,26.03,0.2,20.92
O700421-3,O700421,P10380,2,12.53,0.1,11.32
O700421-4,O700421,P10313,1,17.48,0.15,14.64
O700422-1,O700422,P10315,1,8.23,0.0,8.13
O700423-1,O700423,P10153,1,10.85,0.0,10.94
O700423-2,O700423,P10175,1,26.03,0.0,26.37
O700423-3,O700423,P10240,1,7.87,0.0,7.9
O700424-1,O700424,P10066,1,31.97,0.0,31.83
O700424-2,O700424,P10151,1,32.55,0.0,32.84
O700425-1,O700425,P10438,1,28.3,0.1,25.31
O700426-1,O700426,P10199,1,20.99,0.1,19.08
O700426-2,O700426,P10088,1,20.45,0.05,19.38
O700427-1,O700427,P10332,1,16.62,0.0,16.5
O700428-1,O700428,P10020,1,15.32,0.0,15.1
O700428-2,O700428,P10196,1,63.94,0.0,63.8
O700428-3,O700428,P10007,2,27.64,0.0,27.4
O700428-4,O700428,P10092,1,17.94,0.0,17.92
O700429-1,O700429,P10352,2,17.32,0.1,15.49
O700430-1,O700430,P10045,1,26.82,0.15,22.58
O700431-1,O700431,P10314,2,11.88,0.0,11.7
O700432-1,O700432,P10097,1,28.05,0.15,23.83
O700433-1,O700433,P10114,1,31.33,0.0,31.24
O700433-2,O700433,P10394,2,11.97,0.0,12.04
O700434-1,O700434,P10223,1,28.62,0.0,28.79
O700434-2,O700434,P10018,2,17.3,0.0,17.37
O700434-3,O700434,P10436,1,30.93,0.0,30.78
O700434-4,O700434,P10329,1,9.49,0.1,8.63
O700434-5,O700434,P10319,1,41.02,0.05,38.51
O700435-1,O700435,P10163,3,10.85,0.0,10.78
O700436-1,O700436,P10260,2,15.56,0.05,14.81
O700437-1,O700437,P10044,1,47.24,0.0,46.99
O700437-2,O700437,P10346,1,19.54,0.0,19.23
O700438-1,O700438,P10430,1,22.0,0.15,18.38
O700439-1,O700439,P10019,1,23.11,0.2,18.41
O700440-1,O700440,P10258,1,68.19,0.0,69.06
O700441-1,O700441,P10361,3,22.6,0.0,22.43
O700441-2,O700441,P10220,1,9.79,0.1,8.83
O700441-3,O700441,P10121,1,36.12,0.0,35.86
O700442-1,O700442,P10351,1,16.71,0.0,16.82
O700443-1,O700443,P10014,1,68.49,0.0,69.39
O700444-1,O700444,P10188,1,18.74,0.0,19.1
O700444-2,O700444,P10125,1,46.62,0.0,46.23
O700445-1,O700445,P10095,1,16.68,0.0,17.01
O700445-2,O700445,P10231,2,11.41,0.0,11.55
O700445-3,O700445,P10226,1,24.54,0.0,24.26
O700446-1,O700446,P10251,1,8.95,0.0,8.8
O700447-1,O700447,P10141,1,22.07,0.2,17.48
O700447-2,O700447,P10004,1,15.19,0.0,15.39
O700448-1,O700448,P10136,1,10.08,0.0,10.14
O700448-2,O700448,P10363,1,10.92,0.0,10.83
O700448-3,O700448,P10193,1,4.99,0.0,5.04
O700448-4,O700448,P10379,2,25.46,0.0,25.27
O700449-1,O700449,P10022,1,24.36,0.2,19.5
O700450-1,O700450,P10431,1,17.97,0.15,15.04
O700450-2,O700450,P10240,1,7.87,0.2,6.37
O700450-3,O700450,P10193,2,4.99,0.2,3.93
O700451-1,O700451,P10345,1,34.0,0.0,34.46
O700451-2,O700451,P10415,1,20.68,0.0,20.84
O700451-3,O700451,P10192,1,31.44,0.0,31.97
O700452-1,O700452,P10246,1,39.36,0.0,39.62
O700453-1,O700453,P10243,2,20.44,0.05,19.2
O700454-1,O700454,P10228,1,14.13,0.0,14.31
O700455-1,O700455,P10034,1,18.93,0.0,18.55
O700456-1,O700456,P10080,1,25.0,0.0,25.32
O700456-2,O700456,P10170,2,12.04,0.0,12.22
O700457-1,O700457,P10035,2,14.18,0.2,11.12
O700457-2,O700457,P10065,1,25.54,0.05,24.41
O700458-1,O700458,P10146,1,24.08,0.0,23.98
O700458-2,O700458,P10063,1,16.11,0.0,16.07
O700458-3,O700458,P10394,1,11.97,0.0,12.02
O700458-4,O700458,P10323,1,45.18,0.0,45.33
O700459-1,O700459,P10399,3,42.17,0.15,35.38
O700459-2,O700459,P10005,1,10.06,0.2,7.94
O700460-1,O700460,P10317,1,27.12,0.0,26.71
O700460-2,O700460,P10056,1,17.84,0.0,17.72
O700461-1,O700461,P10076,1,17.16,0.0,16.98
O700461-2,O700461,P10284,1,9.25,0.0,9.21
O700461-3,O700461,P10160,1,16.1,0.0,16.37
O700461-4,O700461,P10197,1,51.01,0.0,51.87
O700462-1,O700462,P10153,1,10.85,0.1,9.95
O700463-1,O700463,P10210,1,26.49,0.15,22.69
O700464-1,O700464,P10411,1,19.63,0.0,19.75
O700465-1,O700465,P10320,2,62.18,0.0,61.45
O700466-1,O700466,P10177,2,10.89,0.0,10.92
O700467-1,O700467,P10120,1,11.67,0.2,9.33
O700467-2,O700467,P10013,1,16.01,0.2,12.85
O700467-3,O700467,P10081,1,7.71,0.0,7.84
O700467-4,O700467,P10048,2,19.69,0.15,16.56
O700468-1,O700468,P10382,1,28.61,0.0,28.83
O700469-1,O700469,P10445,1,18.42,0.0,18.44
O700470-1,O700470,P10251,1,8.95,0.0,8.8
O700471-1,O700471,P10042,2,13.9,0.0,13.76
O700472-1,O700472,P10039,1,12.34,0.2,9.79
O700472-2,O700472,P10197,1,51.01,0.2,41.49
O700473-1,O700473,P10337,1,31.67,0.0,31.59
O700473-2,O700473,P10118,1,19.26,0.0,19.43
O700473-3,O700473,P10111,2,33.71,0.0,34.33
O700473-4,O700473,P10129,1,38.03,0.0,37.93
O700473-5,O700473,P10231,3,11.41,0.0,11.44
O700474-1,O700474,P10277,1,25.91,0.0,25.75
O700474-2,O700474,P10003,1,11.98,0.0,11.96
O700474-3,O700474,P10356,1,23.78,0.0,23.71
O700474-4,O700474,P10109,1,31.68,0.0,31.15
O700475-1,O700475,P10137,2,12.7,0.1,11.5
O700475-2,O700475,P10386,1,32.71,0.05,30.92
O700476-1,O700476,P10367,2,18.86,0.2,15.24
O700477-1,O700477,P10337,1,31.67,0.15,26.52
O700478-1,O700478,P10350,1,9.49,0.05,9.11
O700478-2,O700478,P10281,2,23.78,0.05,22.92
O700478-3,O700478,P10286,1,10.87,0.0,10.66
O700479-1,O700479,P10002,1,39.16,0.0,39.63
O700479-2,O700479,P10140,2,21.97,0.0,21.7
O700480-1,O700480,P10005,1,10.06,0.0,9.89
O700480-2,O700480,P10007,2,27.64,0.0,28.1
O700480-3,O700480,P10086,1,34.5,0.0,34.58
O700480-4,O700480,P10408,1,33.2,0.0,33.02
O700481-1,O700481,P10404,1,16.84,0.0,16.62
O700482-1,O700482,P10177,1,10.89,0.0,10.84
O700483-1,O700483,P10059,3,31.9,0.0,31.37
O700483-2,O700483,P10095,1,16.68,0.0,16.92
O700484-1,O700484,P10226,1,24.54,0.0,25.02
O700485-1,O700485,P10397,1,14.64,0.0,14.41
O700485-2,O700485,P10161,1,24.51,0.0,24.44
O700486-1,O700486,P10251,1,8.95,0.0,9.12
O700487-1,O700487,P10297,1,5.2,0.0,5.24
O700488-1,O700488,P10278,1,23.16,0.0,23.1
O700488-2,O700488,P10126,2,29.59,0.0,29.13
O700488-3,O700488,P10337,1,31.67,0.0,31.88
O700488-4,O700488,P10277,1,25.91,0.0,25.78
O700489-1,O700489,P10131,1,12.84,0.0,13.04
O700490-1,O700490,P10045,2,26.82,0.05,25.89
O700491-1,O700491,P10120,1,11.67,0.05,11.21
O700491-2,O700491,P10291,1,25.29,0.1,22.77
O700491-3,O700491,P10320,1,62.18,0.2,49.9
O700492-1,O700492,P10020,1,15.32,0.05,14.61
O700492-2,O700492,P10131,3,12.84,0.2,10.15
O700492-3,O700492,P10145,1,43.64,0.2,34.95
O700493-1,O700493,P10240,1,7.87,0.0,7.95
O700494-1,O700494,P10013,1,16.01,0.15,13.62
O700494-2,O700494,P10030,1,30.33,0.15,25.32
O700495-1,O700495,P10370,1,38.12,0.0,38.24
O700496-1,O700496,P10289,1,94.21,0.05,89.36
O700497-1,O700497,P10447,1,20.73,0.0,21.14
O700497-2,O700497,P10321,1,10.71,0.0,10.57
O700498-1,O700498,P10088,1,20.45,0.0,20.79
O700498-2,O700498,P10278,1,23.16,0.0,23.3
O700498-3,O700498,P10366,2,40.91,0.0,41.16
O700498-4,O700498,P10084,2,26.31,0.0,26.27
O700499-1,O700499,P10445,2,18.42,0.05,17.39
O700500-1,O700500,P10200,1,30.74,0.0,30.83
O700501-1,O700501,P10330,1,30.2,0.0,30.63
O700502-1,O700502,P10415,2,20.68,0.0,20.92
O700502-2,O700502,P10406,2,27.63,0.0,27.13
O700502-3,O700502,P10206,1,17.37,0.0,17.3
O700503-1,O700503,P10303,1,8.48,0.0,8.45
O700504-1,O700504,P10408,1,33.2,0.0,33.51
O700505-1,O700505,P10183,2,37.94,0.05,35.32
O700505-2,O700505,P10236,1,27.04,0.15,22.91
O700506-1,O700506,P10432,2,9.87,0.0,9.71
O700506-2,O700506,P10430,1,22.0,0.0,21.75
O700506-3,O700506,P10330,2,30.2,0.0,29.76
O700507-1,O700507,P10232,1,16.33,0.0,16.61
O700508-1,O700508,P10173,1,60.55,0.05,58.16
O700508-2,O700508,P10132,3,15.45,0.2,12.53
O700508-3,O700508,P10121,1,36.12,0.15,30.27
O700509-1,O700509,P10106,1,47.59,0.05,45.09
O700509-2,O700509,P10282,1,42.74,0.2,33.51
O700510-1,O700510,P10068,3,29.32,0.0,29.62
O700511-1,O700511,P10155,1,6.92,0.0,6.97
O700511-2,O700511,P10175,1,26.03,0.0,26.43
O700512-1,O700512,P10022,1,24.36,0.0,24.82
O700512-2,O700512,P10353,3,18.13,0.0,18.27
O700513-1,O700513,P10091,1,17.76,0.05,17.18
O700514-1,O700514,P10318,1,30.55,0.0,30.71
O700514-2,O700514,P10081,2,7.71,0.0,7.58
O700515-1,O700515,P10241,1,21.38,0.0,21.17
O700516-1,O700516,P10058,3,23.66,0.0,23.91
O700516-2,O700516,P10200,1,30.74,0.0,30.53
O700517-1,O700517,P10183,1,37.94,0.05,36.23
O700517-2,O700517,P10069,2,9.67,0.15,8.31
O700517-3,O700517,P10117,2,26.58,0.2,21.47
O700518-1,O700518,P10418,1,7.96,0.15,6.76
O700519-1,O700519,P10335,1,24.61,0.1,21.92
O700520-1,O700520,P10061,1,21.02,0.0,20.72
O700520-2,O700520,P10317,2,27.12,0.0,27.38
O700521-1,O700521,P10375,1,10.63,0.2,8.42
O700522-1,O700522,P10225,1,34.68,0.0,34.91
O700522-2,O700522,P10030,3,30.33,0.0,30.89
O700523-1,O700523,P10108,1,28.87,0.2,23.19
O700524-1,O700524,P10370,1,38.12,0.0,38.03
O700524-2,O700524,P10318,1,30.55,0.0,30.59
O700524-3,O700524,P10164,1,15.8,0.0,15.71
O700525-1,O700525,P10082,1,13.85,0.0,14.09
O700525-2,O700525,P10385,2,5.83,0.15,4.99
O700526-1,O700526,P10042,1,13.9,0.1,12.49
O700526-2,O700526,P10315,1,8.23,0.2,6.58
O700526-3,O700526,P10094,1,31.45,0.05,29.48
O700526-4,O700526,P10158,2,9.36,0.0,9.33
O700526-5,O700526,P10303,1,8.48,0.15,7.29
O700527-1,O700527,P10306,1,31.14,0.15,26.29
O700527-2,O700527,P10436,1,30.93,0.1,27.74
O700528-1,O700528,P10129,1,38.03,0.0,37.57
O700529-1,O700529,P10137,1,12.7,0.2,10.01
O700529-2,O700529,P10317,2,27.12,0.1,24.24
O700530-1,O700530,P10377,2,19.18,0.2,15.58
O700530-2,O700530,P10180,1,20.7,0.1,18.55
O700530-3,O700530,P10305,2,13.74,0.1,12.13
O700531-1,O700531,P10296,1,31.99,0.0,32.28
O700531-2,O700531,P10286,2,10.87,0.0,10.96
O700531-3,O700531,P10258,1,68.19,0.0,66.87
O700531-4,O700531,P10217,1,12.64,0.0,12.52
O700532-1,O700532,P10332,1,16.62,0.2,13.45
O700533-1,O700533,P10299,1,15.99,0.0,15.89
O700533-2,O700533,P10305,1,13.74,0.0,13.66
O700534-1,O700534,P10348,2,38.22,0.2,31.07
O700535-1,O700535,P10302,3,12.19,0.0,12.04
O700536-1,O700536,P10399,1,42.17,0.0,42.98
O700537-1,O700537,P10239,2,11.41,0.0,11.64
O700538-1,O700538,P10070,1,27.84,0.1,25.05
O700538-2,O700538,P10220,1,9.79,0.2,7.83
O700538-3,O700538,P10083,1,18.72,0.1,16.68
O700538-4,O700538,P10374,1,19.28,0.05,18.01
O700538-5,O700538,P10062,1,17.43,0.0,17.54
O700539-1,O700539,P10041,2,36.05,0.15,30.6
O700540-1,O700540,P10256,1,24.13,0.0,24.36
O700541-1,O700541,P10092,1,17.94,0.0,18.04
O700542-1,O700542,P10449,1,14.23,0.0,14.41
O700543-1,O700543,P10401,2,19.02,0.0,18.82
O700544-1,O700544,P10298,1,18.45,0.0,18.35
O700545-1,O700545,P10070,1,27.84,0.2,21.83
O700545-2,O700545,P10078,1,42.25,0.15,35.8
O700546-1,O700546,P10234,1,36.88,0.0,36.53
O700547-1,O700547,P10276,1,17.07,0.05,16.23
O700548-1,O700548,P10137,1,12.7,0.0,12.77
O700549-1,O700549,P10419,2,29.63,0.05,28.6
O700549-2,O700549,P10367,1,18.86,0.05,17.91
O700549-3,O700549,P10115,1,10.53,0.1,9.39
O700550-1,O700550,P10342,1,58.11,0.0,58.51
O700551-1,O700551,P10041,1,36.05,0.0,35.46
O700551-2,O700551,P10260,1,15.56,0.15,13.46
O700552-1,O700552,P10182,2,21.67,0.0,21.46
O700553-1,O700553,P10134,2,19.43,0.0,19.17
O700554-1,O700554,P10401,3,19.02,0.0,19.28
O700554-2,O700554,P10433,1,52.06,0.0,52.55
O700555-1,O700555,P10195,1,12.75,0.0,12.68
O700555-2,O700555,P10259,1,20.63,0.0,20.65
O700556-1,O700556,P10301,1,13.47,0.0,13.49
O700557-1,O700557,P10086,1,34.5,0.0,34.83
O700557-2,O700557,P10268,1,13.82,0.0,13.95
O700557-3,O700557,P10022,1,24.36,0.0,24.49
O700557-4,O700557,P10079,1,22.95,0.0,22.52
O700558-1,O700558,P10228,1,14.13,0.0,13.89
O700558-2,O700558,P10435,2,19.26,0.0,19.51
O700558-3,O700558,P10011,1,19.23,0.0,19.19
O700559-1,O700559,P10133,2,21.43,0.2,17.34
O700559-2,O700559,P10288,2,10.92,0.0,10.92
O700559-3,O700559,P10063,1,16.11,0.15,13.69
O700560-1,O700560,P10004,1,15.19,0.0,15.02
O700560-2,O700560,P10061,2,21.02,0.0,21.0
O700560-3,O700560,P10061,2,21.02,0.0,21.19
O700560-4,O700560,P10404,1,16.84,0.0,17.17
O700561-1,O700561,P10127,2,41.08,0.15,34.37
O700562-1,O700562,P10186,1,26.03,0.0,26.54
