refund_id,order_id,order_item_id,refund_ts,refund_amount,refund_reason
RJQ57N1LY0N,O711154,O711154-2,2025-09-06 23:08:22,68.83,return
RMYBK4FEIJS,O711231,O711231-1,2025-09-01 10:16:14,7.37,return
RY09NUQNZE2,O711231,O711231-2,2025-09-20 10:16:14,10.36,return
RZ9PY7GZ3EP,O711231,O711231-3,2025-09-10 10:16:14,10.96,return
ROO5E3IG9NF,O711246,O711246-1,2026-01-16 17:49:47,73.19,return
RDBNPSGJMO1,O711265,O711265-1,2025-01-28 23:46:46,57.01,return
R7EAO3TM78V,O711270,O711270-1,2025-09-12 01:30:19,7.65,return
RU79A0ODQJM,O711270,O711270-2,2025-09-09 01:30:19,27.67,return
R2BKR7XNOHT,O711289,O711289-1,2025-08-29 20:02:30,23.69,return
RIKN2ZJTKXU,O711298,O711298-1,2025-04-25 17:44:45,65.35,return
R1KV649L0MR,O711303,O711303-2,2025-11-11 14:03:19,7.55,cancel
RT57309A8Z1,O711311,O711311-1,2025-08-07 16:33:56,25.16,return
RCATSOP403C,O711314,O711314-1,2026-01-09 14:56:29,69.09,return
R7SESKK4GA2,O711326,O711326-1,2025-11-14 07:11:35,3.64,cancel
R3XN2W5KJBZ,O711326,O711326-2,2025-11-14 01:11:35,4.54,cancel
RUZ2TECPN1Y,O711333,O711333-2,2025-10-26 19:06:57,6.4,cancel
RPLDQCPE0H8,O711333,O711333-3,2025-10-26 10:06:57,13.33,cancel
RO345BQ45OP,O711334,O711334-1,2025-09-21 22:35:00,24.54,return
RLRYQ1VZWVH,O711337,O711337-1,2025-01-06 19:24:14,17.99,cancel
RE6EZ9XPW9Y,O711350,O711350-1,2025-03-14 06:03:06,7.92,return
RUBBGI2HX4O,O711353,O711353-1,2026-01-16 03:21:17,16.05,return
RKXZEGIC17N,O711353,O711353-2,2026-01-19 03:21:17,39.8,return
RCJ9DZ5QCXR,O711357,O711357-2,2025-12-14 01:19:25,76.08,cancel
RK12S4QC2TI,O711360,O711360-1,2025-07-29 12:03:29,12.05,return
R41QHFX2BPC,O711368,O711368-1,2025-02-05 12:14:35,10.13,cancel
RKGK2UMEIQI,O711375,O711375-1,2025-08-20 07:14:32,54.39,cancel
RKUY0D14WL1,O711378,O711378-1,2025-08-17 03:34:14,7.43,cancel
R0KMJHBGR6Q,O711390,O711390-1,2025-08-08 00:21:40,28.05,return
RN77AFBKJP9,O711390,O711390-2,2025-08-11 00:21:40,31.88,return
RSCDOGYQ6HC,O711394,O711394-1,2025-08-04 21:01:26,31.6,return
RBS6YDI1EUY,O711396,O711396-1,2025-04-02 16:36:16,5.51,cancel
RR4ZKQV0AV8,O711406,O711406-1,2025-05-08 02:54:44,37.27,return
RYZREJUCDO7,O711423,O711423-2,2025-07-20 11:06:32,8.25,cancel
R0Q8W32A0YJ,O711426,O711426-1,2025-04-07 16:08:44,4.77,cancel
RVDE26CWAUD,O711435,O711435-1,2025-03-12 01:42:34,40.63,return
R2TYP78PSRG,O711464,O711464-1,2025-02-14 22:12:14,19.25,return
RFIRIQ1QK73,O711464,O711464-2,2025-01-31 22:12:14,12.17,return
RQBBDRLUVA4,O711485,O711485-1,2025-08-31 09:51:53,8.54,cancel
RJT4S9F0ADB,O711486,O711486-1,2025-09-18 13:39:01,23.05,return
R1LMNZUNH4Q,O711486,O711486-2,2025-09-30 13:39:01,11.72,return
RMQUBZ4PZUC,O711486,O711486-3,2025-09-30 13:39:01,14.97,return
R3SE6UM4DJ6,O711498,O711498-1,2025-11-22 06:44:44,12.81,return
RFTQLWDJNUH,O711498,O711498-2,2025-11-25 06:44:44,13.71,return
REQIIOME97I,O711500,O711500-1,2025-02-12 06:35:21,20.9,return
RNJTHBWUG61,O711500,O711500-2,2025-02-10 06:35:21,40.38,return
RE9A3VNOM5K,O711500,O711500-3,2025-02-05 06:35:21,38.73,return
RFAYXF9W2EP,O711500,O711500-4,2025-02-13 06:35:21,24.0,return
RC7535F9ISR,O711500,O711500-5,2025-02-12 06:35:21,17.96,return
RM7QU6U70C4,O711514,O711514-4,2025-06-14 16:57:41,16.62,cancel
RHVQ4U4KJ53,O711524,O711524-1,2026-01-02 12:50:57,18.02,return
RBXIW8RW3HP,O711524,O711524-2,2026-01-09 12:50:57,14.85,return
R7IMMSNWAGB,O711535,O711535-1,2025-02-01 04:40:12,15.05,return
R5YLH9H8AI3,O711547,O711547-1,2026-01-03 14:00:22,6.08,return
RR1KBO8S9LN,O711547,O711547-3,2025-12-22 14:00:22,18.16,return
R1A4ZWDVHS2,O711563,O711563-1,2025-05-06 08:04:45,7.4,return
RY84MZD3MI6,O711571,O711571-1,2025-05-22 17:39:03,11.99,return
R9NP4ND7OZC,O711571,O711571-2,2025-05-23 17:39:03,36.24,return
RHX6ZXM8T23,O711571,O711571-5,2025-06-04 17:39:03,21.19,return
RGA70S5UM2Z,O711575,O711575-1,2025-09-30 11:48:30,1.0,cancel
RCV5BUAFK8B,O711576,O711576-1,2025-01-09 22:19:54,5.96,return
RYS8TJVLR93,O711583,O711583-1,2025-03-02 09:18:36,17.62,return
RXSGFXVSUCA,O711588,O711588-1,2025-03-12 08:06:36,5.24,return
RK82SLSA9PT,O711588,O711588-2,2025-03-16 08:06:36,19.16,return
RVR129Z97SO,O711588,O711588-3,2025-03-15 08:06:36,9.5,return
RML5QM4KZV0,O711597,O711597-1,2025-10-02 09:07:05,42.71,cancel
RFGF84IVWVW,O711607,O711607-1,2025-06-05 09:24:44,4.48,return
RVRLTP6VS3H,O711609,O711609-1,2025-06-17 07:05:28,10.48,return
R6FHPLR0Z0I,O711609,O711609-2,2025-06-23 07:05:28,25.68,return
R0G4DRIV3FZ,O711615,O711615-2,2025-08-11 10:52:53,35.79,return
ROTP0X791IY,O711617,O711617-1,2025-11-24 02:07:50,17.88,return
RLGUDYG9LPT,O711622,O711622-1,2025-09-29 07:07:06,12.66,cancel
RFYH9BKQBB4,O711637,O711637-1,2025-12-08 05:38:56,10.47,return
RFIJ5FO7ZTU,O711637,O711637-2,2025-12-11 05:38:56,33.2,return
RMIMC32KOM9,O711641,O711641-1,2025-10-31 03:27:12,7.5,return
RIGFM5J4LL8,O711652,O711652-2,2025-02-11 14:43:32,7.11,return
R7UIGP756E0,O711652,O711652-3,2025-03-04 14:43:32,17.11,return
RIPI1YZQUL0,O711654,O711654-1,2025-03-03 17:33:49,30.58,return
RHKI1AFOLFH,O711654,O711654-3,2025-02-21 17:33:49,14.74,return
RZ63R8QHHHN,O711658,O711658-1,2025-07-09 12:48:15,104.28,return
RYAER56D0W3,O711658,O711658-2,2025-06-22 12:48:15,28.78,return
RWBIM12BC9D,O711668,O711668-2,2025-11-07 07:33:16,19.45,cancel
R72Q6EGROUC,O711668,O711668-3,2025-11-07 22:33:16,5.27,cancel
R58047HNFK5,O711670,O711670-1,2025-03-11 11:34:08,12.14,return
R0KZA2P9NMB,O711674,O711674-1,2025-06-04 02:11:23,9.56,return
R5MJPPMJHQ7,O711674,O711674-2,2025-05-25 02:11:23,7.88,return
RMY1NOB6X81,O711685,O711685-1,2025-11-29 23:26:33,3.71,return
R22KBK1LWXW,O711685,O711685-2,2025-12-05 23:26:33,24.26,return
RJSCOA34125,O711685,O711685-3,2025-11-29 23:26:33,19.76,return
RTELQY6W6EG,O711710,O711710-1,2026-01-01 03:36:17,25.55,cancel
R5TN7TF4U6T,O711721,O711721-1,2025-06-14 23:17:42,11.47,return
RUDKSDMCO9B,O711721,O711721-2,2025-06-10 23:17:42,30.19,return
R8BGPR3KM36,O711731,O711731-1,2025-05-06 02:16:42,18.29,cancel
R666VPPFXAC,O711731,O711731-3,2025-05-06 03:16:42,18.53,cancel
R5TNBTWFPE2,O711733,O711733-1,2025-05-21 02:36:07,56.94,return
R8QA9744XOK,O711783,O711783-1,2025-09-20 19:03:47,13.21,return
R3HZRZJW1EA,O711785,O711785-1,2025-03-07 11:15:29,25.46,return
R72KJHNHJXB,O711806,O711806-1,2025-11-05 15:39:08,8.77,return
RFUJR8Z6CV7,O711806,O711806-2,2025-11-14 15:39:08,22.37,return
RU3E5E45BZ7,O711806,O711806-3,2025-11-14 15:39:08,18.8,return
RW5A1BKKQTG,O711812,O711812-1,2025-10-27 23:47:37,13.5,return
RGTGSI0W0VU,O711812,O711812-2,2025-10-24 23:47:37,28.19,return
RLRMQSSI1VP,O711812,O711812-3,2025-11-01 23:47:37,27.88,return
RNQ3OCTUZ3S,O711812,O711812-5,2025-10-26 23:47:37,21.85,return
RVRGDDM2LJH,O711817,O711817-1,2026-01-02 03:38:18,27.4,return
R1S19YO2QHN,O711817,O711817-2,2025-12-20 03:38:18,11.31,return
RLT89S5QU3N,O711817,O711817-3,2025-12-21 03:38:18,12.22,return
R6V8VCL8JAI,O711827,O711827-1,2025-10-08 20:01:23,43.83,return
ROXF05YJO4H,O711829,O711829-1,2025-08-02 21:19:06,9.89,return
RAW0KQG5ZUD,O711829,O711829-2,2025-07-13 21:19:06,5.91,return
RCSQ3EBL1CR,O711832,O711832-1,2025-09-02 08:30:44,5.57,cancel
RL7N1D21OUT,O711835,O711835-1,2025-08-03 14:41:30,94.11,return
RM4BIKVFYRS,O711835,O711835-2,2025-08-13 14:41:30,31.26,return
R5KU3WJN72B,O711841,O711841-1,2025-10-04 01:57:38,16.08,cancel
R9ELIR81STA,O711853,O711853-1,2025-10-01 13:15:32,21.95,return
ROCK4JADTSR,O711853,O711853-2,2025-10-17 13:15:32,6.87,return
R9WJBGTEUV7,O711861,O711861-1,2025-06-30 06:12:35,18.27,return
RHPBVAIRFVQ,O711881,O711881-1,2025-08-31 21:01:19,6.4,return
RAAK4F2FMSZ,O711909,O711909-1,2025-06-07 21:04:57,27.6,return
R1WKC7DJT2C,O711912,O711912-2,2025-07-27 14:56:26,5.0,return
RV21K4ERYWQ,O711914,O711914-1,2025-01-12 16:45:29,19.55,return
RC51A1DCJE8,O711914,O711914-2,2025-01-07 16:45:29,45.73,return
R2O9LAH59WT,O711921,O711921-1,2025-04-21 11:44:42,8.81,return
R40GC3F2BOM,O711922,O711922-1,2025-12-31 01:38:33,16.9,return
RSDKVPM8EL8,O711950,O711950-1,2025-10-18 23:40:02,21.62,cancel
RKBF4OSP12D,O711964,O711964-1,2025-02-19 01:17:01,28.18,return
RUVGGKFE6BP,O711964,O711964-2,2025-03-11 01:17:01,29.13,return
R38FWE1QY4E,O711971,O711971-1,2025-07-15 23:57:55,11.1,return
RR3L3B7278Z,O711993,O711993-1,2025-10-10 20:34:41,3.93,cancel
RBGB303D0LE,O711995,O711995-1,2025-01-27 09:28:33,6.5,return
RPPCLNPRFEY,O711995,O711995-2,2025-01-21 09:28:33,15.28,return
RSNSODFIV4S,O711995,O711995-3,2025-01-19 09:28:33,30.39,return
RV3RUQT012J,O711997,O711997-1,2025-07-25 11:18:12,19.14,return
RPVRMO3NTAA,O711997,O711997-2,2025-08-03 11:18:12,42.03,return
RX6W81EJSNN,O711997,O711997-3,2025-07-30 11:18:12,12.68,return
R6KHBFT9MXR,O712008,O712008-1,2025-12-17 05:04:18,28.96,return
RKVAMHXQ5KN,O712017,O712017-2,2025-02-16 14:57:11,13.83,return
RNGF3SJU8A0,O712047,O712047-2,2025-10-31 22:20:49,6.67,cancel
RHFA78G7KYT,O712063,O712063-1,2025-03-01 22:58:10,20.17,cancel
RJ9EQD5EUKU,O712066,O712066-1,2025-06-27 13:58:12,17.83,return
RJ0S0DTLI5S,O712067,O712067-1,2026-01-04 22:00:52,20.06,return
RLPYLZG8CAB,O712067,O712067-3,2026-01-06 22:00:52,18.28,return
RV6Z6FERDHV,O712074,O712074-1,2025-08-20 01:38:33,60.67,return
RBO32QL9PK1,O712087,O712087-1,2025-05-21 10:40:32,12.88,cancel
ROIHZNXMRLT,O712089,O712089-1,2026-01-01 12:00:28,41.33,return
RGE38UACJ8V,O712102,O712102-4,2025-08-08 10:27:05,22.8,cancel
RUL6SQ83MQQ,O712104,O712104-2,2026-01-06 10:48:02,24.31,return
RTMIMGKCXVL,O712113,O712113-1,2025-01-08 19:15:08,16.78,return
RIAE3DKYFPX,O712132,O712132-1,2025-05-17 00:19:25,28.49,return
RMYO2XY22KV,O712132,O712132-2,2025-05-07 00:19:25,27.2,return
RZ4COWTQP6Y,O712143,O712143-1,2025-09-23 11:55:47,14.42,return
R2CETRLDHOV,O712147,O712147-1,2025-07-12 21:41:40,11.04,return
RBXO21WACP6,O712147,O712147-2,2025-07-05 21:41:40,25.14,return
R9M2M39V6FT,O712184,O712184-1,2025-10-16 20:34:52,13.16,cancel
RM6L38L856C,O712185,O712185-1,2025-03-26 11:28:38,20.56,return
RQNGJTPXDQ3,O712185,O712185-2,2025-03-24 11:28:38,44.03,return
R95WT3A9HWZ,O712187,O712187-1,2025-05-25 12:46:29,67.98,return
R61LUQ9LEOU,O712202,O712202-1,2025-03-26 22:11:12,31.86,return
RU54M0NUE24,O712202,O712202-2,2025-04-08 22:11:12,4.04,return
RPR0B2HLKKM,O712202,O712202-3,2025-03-25 22:11:12,10.97,return
RZ6UOSS2YJ3,O712202,O712202-4,2025-03-27 22:11:12,18.2,return
R95PWPKPWB6,O712211,O712211-1,2025-09-20 03:40:56,13.59,return
R90CCL2H1Z0,O712214,O712214-2,2025-07-26 14:58:49,45.28,return
RZ5LIDD0JRR,O712217,O712217-1,2025-09-06 08:31:39,30.21,return
RV37GETM2TY,O712227,O712227-2,2025-07-01 21:25:56,55.91,cancel
RBCO04OUW4O,O712248,O712248-1,2026-01-02 14:01:49,25.55,cancel
RIXSTAHVY1W,O712248,O712248-2,2026-01-01 10:01:49,28.33,cancel
RGDEQ866M66,O712252,O712252-3,2025-11-26 13:59:15,10.72,return
RE2R3MJVPI6,O712265,O712265-1,2025-11-02 08:42:02,34.69,return
RLV5GDWFQU7,O712267,O712267-1,2025-11-08 00:59:05,54.65,return
RA2FLEIYVBS,O712267,O712267-2,2025-11-16 00:59:05,79.8,return
RDIHP9QOG85,O712267,O712267-3,2025-11-08 00:59:05,14.22,return
RPF32KIC8B9,O712272,O712272-2,2025-03-10 00:54:34,8.4,cancel
RNJXYPTCWTR,O712278,O712278-1,2025-10-26 15:44:13,40.87,return
RLGC00F4FPZ,O712278,O712278-2,2025-11-04 15:44:13,18.15,return
RE3SV4QLFNM,O712279,O712279-1,2025-08-25 23:34:26,17.77,return
RVFHB47KWNI,O712282,O712282-1,2025-04-26 01:41:37,20.02,return
RGX65VAE9RH,O712328,O712328-1,2025-06-28 01:18:56,11.66,return
RSBYPSZ6UWA,O712334,O712334-1,2025-04-08 01:23:33,41.55,return
RUNHBTDQHOW,O712342,O712342-1,2025-03-02 00:42:40,10.9,return
R76DSYI79US,O712342,O712342-2,2025-03-02 00:42:40,53.23,return
RTPLUT89SUM,O712352,O712352-1,2025-11-09 14:07:24,69.16,cancel
RXFQTY0EB5G,O712378,O712378-1,2025-02-25 15:04:30,44.81,return
RZJE9QUW0AY,O712391,O712391-1,2025-01-05 16:09:16,25.95,return
RF3W1QRCJ3H,O712396,O712396-1,2025-03-13 03:37:16,11.35,return
RPRMFJ93D65,O712405,O712405-1,2025-05-15 08:17:56,41.62,return
RL1HC0UKRLT,O712425,O712425-1,2025-09-11 20:03:07,23.74,return
R3RBWGN5667,O712425,O712425-2,2025-09-08 20:03:07,12.74,return
RJTUXUHZAK1,O712437,O712437-1,2025-05-09 16:08:57,54.52,return
R592TTRQ0HE,O712440,O712440-1,2025-12-15 12:15:41,13.83,return
R7P0NZ2VVKO,O712457,O712457-1,2025-04-17 03:55:16,33.04,return
R4EOVHAPW4X,O712457,O712457-2,2025-04-20 03:55:16,42.87,return
RWJIVSDP2TU,O712487,O712487-1,2025-09-10 14:04:46,25.81,return
RTQNNHQJYYH,O712487,O712487-2,2025-09-18 14:04:46,29.15,return
RDU5V8G9VUI,O712499,O712499-1,2025-02-14 04:29:33,28.28,return
R0SW4H198A5,O712512,O712512-1,2025-09-21 11:17:45,18.91,return
RL3PS4IGS19,O712520,O712520-1,2025-11-26 11:53:34,20.9,return
RLZ6DK7ZKAD,O712526,O712526-1,2025-09-18 04:14:07,5.25,return
RN0L6S7R8A3,O712526,O712526-2,2025-09-20 04:14:07,29.04,return
RM6VKATGAZV,O712530,O712530-1,2025-10-27 15:25:22,36.18,return
RUYAG9ECZF7,O712530,O712530-2,2025-11-04 15:25:22,25.4,return
RQBSC4S28R8,O712532,O712532-3,2025-06-23 11:40:09,18.07,cancel
REEFCQ6IFBB,O712542,O712542-1,2025-02-05 17:14:10,7.26,cancel
R04ZPBT1QV9,O712570,O712570-2,2025-03-05 10:46:54,6.25,cancel
RIX94T7KOM1,O712577,O712577-1,2025-06-22 18:11:22,19.61,return
RK2EPJXYHE0,O712583,O712583-1,2026-01-15 23:26:02,32.31,return
R41BMG60R8X,O712583,O712583-2,2026-01-16 23:26:02,7.61,return
R39UMWVK3WE,O712595,O712595-1,2025-06-16 03:19:17,16.25,cancel
R1L396O70GT,O712597,O712597-1,2025-07-28 16:53:02,16.59,return
R4RFBPKGAQL,O712598,O712598-1,2025-12-17 08:50:32,15.61,return
RUBZZM8NEPL,O712674,O712674-1,2025-11-27 05:16:26,19.92,return
RXR5RXCGOO5,O712674,O712674-2,2025-11-19 05:16:26,18.72,return
RVC9HIX9WKS,O712686,O712686-1,2025-06-23 22:26:55,11.0,return
RVYUROERCIV,O712686,O712686-2,2025-06-24 22:26:55,23.5,return
RH6RGSVMJ3S,O712687,O712687-1,2025-08-07 09:45:02,29.03,cancel
RB21WIJHM0G,O712689,O712689-2,2025-10-04 01:39:46,11.72,return
RVTOCDDH2ZU,O712697,O712697-2,2025-09-15 16:24:59,8.73,return
RFJ4HUB8GXB,O712708,O712708-1,2025-10-18 08:51:38,22.47,return
RMI8IY5Q2OB,O712740,O712740-1,2025-06-06 16:34:12,25.73,return
RRHRCLP15MM,O712749,O712749-1,2025-09-16 05:43:12,45.59,cancel
RN5VZS5CBVH,O712749,O712749-2,2025-09-16 04:43:12,26.72,cancel
RBPLD9HQCZ3,O712749,O712749-4,2025-09-16 20:43:12,1.98,cancel
RG3NALSLLD7,O712766,O712766-2,2025-12-10 11:45:46,3.49,cancel
R1TRXTG2BCT,O712778,O712778-1,2025-05-12 03:52:45,13.89,cancel
RDHRKRJS96D,O712778,O712778-2,2025-05-12 22:52:45,18.47,cancel
RTGCUGPNFZY,O712785,O712785-1,2025-05-21 12:11:34,73.81,return
RTN0N8PCW6W,O712829,O712829-1,2025-10-24 20:31:52,48.95,return
RYONZUYEUZA,O712829,O712829-2,2025-10-06 20:31:52,25.15,return
RSGFV60LNRU,O712829,O712829-3,2025-10-21 20:31:52,6.91,return
RITBC7YPXNM,O712841,O712841-1,2025-01-14 12:07:32,55.48,return
RMDDQX5O17R,O712844,O712844-1,2025-07-07 19:06:56,27.95,return
R9BZQQJLD7A,O712844,O712844-2,2025-07-11 19:06:56,50.82,return
REWO3FBC0BN,O712865,O712865-1,2025-07-16 14:47:17,16.03,return
RT96RDKRA7J,O712870,O712870-1,2025-05-11 14:43:22,20.98,return
RVTL9XVRUS4,O712870,O712870-2,2025-05-10 14:43:22,9.66,return
RZ0QCNS5AQ7,O712875,O712875-1,2025-05-25 06:49:36,21.27,return
RVR7VCNE0XV,O712875,O712875-2,2025-05-22 06:49:36,8.53,return
R85E312PAQ3,O712902,O712902-1,2025-08-28 20:29:13,28.59,return
RP1Y0UX5PBS,O712919,O712919-1,2025-03-11 06:24:49,70.16,return
R24O6A5ICFC,O712921,O712921-1,2025-10-12 22:28:22,5.79,return
RLF4N0MYDMW,O712948,O712948-1,2025-04-06 08:10:53,9.85,return
R84AU9ZKZ0E,O712977,O712977-1,2025-02-22 18:58:19,25.19,return
RI8KFSVFI86,O712977,O712977-2,2025-02-14 18:58:19,49.36,return
RLLPUUOXT5G,O712998,O712998-1,2025-09-04 10:22:48,16.18,return
R2DXTYVMNC3,O712998,O712998-2,2025-08-29 10:22:48,22.87,return
RNSWKU9WER2,O713010,O713010-1,2025-06-16 11:51:06,9.78,cancel
R2Y9DK1NC5K,O713010,O713010-2,2025-06-16 09:51:06,34.55,cancel
REFXO79HVS3,O713014,O713014-1,2025-01-23 02:48:20,16.62,return
R0UG1U156W5,O713021,O713021-1,2025-03-08 06:30:13,22.63,return
RRE1KD1HZFD,O713022,O713022-1,2025-04-02 14:49:53,9.89,cancel
RAMC8BDSTH5,O713023,O713023-1,2025-11-22 19:22:43,10.05,return
R9ZIB03N82K,O713037,O713037-1,2025-03-21 06:24:01,18.14,return
RMZ6AGR6Z4A,O713051,O713051-3,2025-07-18 12:55:51,6.36,cancel
RT2DNDYQG72,O713052,O713052-1,2025-01-24 12:01:24,28.34,return
RAJCEN6AC3Q,O713064,O713064-1,2025-08-21 01:31:30,33.56,return
R68EJ16HB7F,O713064,O713064-2,2025-08-20 01:31:30,71.29,return
RL5T11M20UK,O713070,O713070-1,2025-12-03 06:02:20,22.95,return
RZTRVZBEUAL,O713071,O713071-1,2025-08-03 12:46:43,10.7,return
R149FU97DS8,O713071,O713071-2,2025-07-13 12:46:43,12.55,return
RXHASYATF4G,O713088,O713088-1,2025-06-01 08:02:04,20.34,return
RJGRJLRHT6M,O713089,O713089-1,2025-03-23 06:26:11,10.05,return
RTAZB2LPA6Y,O713089,O713089-2,2025-03-27 06:26:11,28.3,return
R21112S0GUO,O713091,O713091-1,2025-03-31 17:42:29,10.37,return
RAQOPUKW1R7,O713101,O713101-1,2025-10-12 09:43:31,17.23,return
RQ24QYWM012,O713101,O713101-2,2025-10-10 09:43:31,35.16,return
RVOSHHD03VA,O713111,O713111-1,2025-04-05 13:35:54,21.7,return
R8TO82JCRYE,O713121,O713121-1,2025-01-24 01:46:42,14.32,return
RYJFMO2NCHB,O713121,O713121-2,2025-01-19 01:46:42,12.76,return
RY5E6VUJMGN,O713135,O713135-1,2025-07-19 16:48:54,17.27,return
R5S3JU1H95U,O713135,O713135-2,2025-07-28 16:48:54,24.56,return
RZ57R8LJIB9,O713135,O713135-3,2025-07-29 16:48:54,8.91,return
RZIP3FA23C2,O713135,O713135-4,2025-07-26 16:48:54,23.68,return
R2K1EIK43UM,O713141,O713141-1,2025-06-21 03:30:32,5.96,return
RBSBXTJ9P3V,O713141,O713141-2,2025-06-20 03:30:32,29.02,return
RJ3R6QLMD00,O713141,O713141-3,2025-06-09 03:30:32,38.59,return
RYDJ1LRTFJD,O713155,O713155-1,2025-12-18 00:06:45,21.3,return
RHP1G3GK01Q,O713156,O713156-1,2025-06-04 00:00:27,13.69,return
RPKH296J5P3,O713156,O713156-2,2025-06-20 00:00:27,12.0,return
R343YYKYUQP,O713158,O713158-1,2025-09-24 02:22:30,6.77,cancel
RZS2MEGG9YQ,O713158,O713158-2,2025-09-23 14:22:30,6.9,cancel
R6ZRJCKEBPM,O713163,O713163-1,2025-06-17 09:36:47,13.58,return
RNIUP6WWK1S,O713176,O713176-1,2025-03-13 10:16:24,39.96,return
RHGNS3AP6IG,O713199,O713199-1,2025-07-02 00:39:58,20.59,return
RN2ENUT7X6J,O713231,O713231-1,2025-03-06 07:12:19,16.56,return
RW0WQ4ZAMOY,O713265,O713265-2,2025-11-15 03:31:23,9.68,cancel
RJ0CWH1DDEG,O713265,O713265-3,2025-11-13 13:31:23,23.76,cancel
RMPJMHA52JS,O713281,O713281-1,2025-03-05 17:59:41,7.13,return
RWZEF323747,O713288,O713288-1,2025-08-05 01:43:33,12.99,return
RVKPOYDEW7L,O713288,O713288-2,2025-08-06 01:43:33,21.66,return
R955TN9ITSE,O713288,O713288-3,2025-08-11 01:43:33,5.43,return
RN6G5GXBXGU,O713289,O713289-1,2025-05-10 06:09:51,5.3,cancel
R1POM6H7FAD,O713289,O713289-2,2025-05-10 19:09:51,16.02,cancel
R7PFIOBP8W9,O713304,O713304-1,2025-05-22 02:01:34,21.04,return
RWGRSY4QQMW,O713327,O713327-2,2025-05-25 15:43:30,50.84,return
RNMVSI1TMUH,O713331,O713331-1,2025-11-17 14:16:40,25.25,return
RZU4E1APZEW,O713333,O713333-1,2025-12-20 15:13:10,12.53,return
RJY5XZ0RCPA,O713344,O713344-1,2025-05-22 04:13:10,45.71,return
RLLMMDMQ22H,O713344,O713344-2,2025-05-18 04:13:10,29.3,return
R3LTU0KP0RF,O713344,O713344-3,2025-05-13 04:13:10,35.23,return
RY9VLNUM6BQ,O713344,O713344-4,2025-05-05 04:13:10,50.06,return
RD8PRTGVF5H,O713362,O713362-1,2025-05-04 21:40:05,22.75,return
R0EPSN4N42Y,O713362,O713362-2,2025-05-02 21:40:05,17.67,return
R791BU5DD2R,O713362,O713362-3,2025-05-03 21:40:05,17.18,return
RZWXOX6TNBJ,O713367,O713367-2,2025-11-21 11:28:17,6.34,cancel
RPJ1VX2P2S7,O713375,O713375-1,2025-03-11 19:01:51,9.85,return
RFIL52T6WUP,O713387,O713387-1,2025-01-29 20:21:07,24.93,return
R4HMSJWD4L0,O713387,O713387-2,2025-02-07 20:21:07,20.05,return
R8DUE9ZNWVP,O713396,O713396-1,2025-03-11 04:21:50,26.87,return
RAWG8PQE8QE,O713396,O713396-2,2025-02-28 04:21:50,13.91,return
R5IQCE28EHT,O713423,O713423-1,2025-04-23 01:18:32,9.55,return
RG3LYYO33ZO,O713423,O713423-3,2025-04-06 01:18:32,47.85,return
R2KTMADVREC,O713424,O713424-1,2025-06-06 02:55:43,25.16,return
RYHR280XXSA,O713424,O713424-3,2025-06-19 02:55:43,9.44,return
RHMI0N3R63L,O713424,O713424-4,2025-06-14 02:55:43,6.74,return
RZOG4KZHLTI,O713434,O713434-1,2025-03-29 13:23:49,15.42,return
R92F878BQ8U,O713434,O713434-2,2025-04-06 13:23:49,19.05,return
RZRKEXJUXXR,O713434,O713434-3,2025-03-21 13:23:49,13.64,return
RHEPSFC19WG,O713446,O713446-3,2025-05-02 03:33:25,22.1,cancel
RRWD9GQQMTX,O713447,O713447-2,2025-01-24 12:01:30,22.63,return
RR8ZQ4ZBQ5H,O713447,O713447-3,2025-01-05 12:01:30,37.26,return
RTV0AEHFC96,O713454,O713454-1,2025-10-08 16:24:12,7.86,cancel
R4GV9ZHOFMP,O713467,O713467-1,2025-05-23 00:25:21,23.37,return
R1XLRXT45F3,O713467,O713467-2,2025-05-14 00:25:21,13.78,return
RTGTY2S3FYB,O713481,O713481-1,2025-06-28 11:24:20,16.18,return
RL3MHTA7B3U,O713484,O713484-1,2025-11-13 08:26:42,26.47,return
RM76N9E78KC,O713487,O713487-1,2025-09-19 04:46:15,35.26,return
RNHELYC0LMN,O713508,O713508-1,2025-06-21 13:24:44,29.72,return
R0IFPZ10QT0,O713508,O713508-2,2025-07-04 13:24:44,5.23,return
R58KQQJGPC5,O713512,O713512-5,2025-04-09 14:29:16,13.23,cancel
R1QZ66VFBUA,O713533,O713533-1,2025-06-12 06:17:59,59.91,return
RRF27TT2OEB,O713537,O713537-1,2025-06-08 02:02:17,12.08,return
RULEVSDA9P8,O713537,O713537-2,2025-06-09 02:02:17,12.89,return
RWA4LJ88OZA,O713543,O713543-1,2025-08-02 03:56:30,53.72,return
R3O7WY14WJW,O713543,O713543-2,2025-07-30 03:56:30,8.97,return
RXRV5KYJ0CW,O713546,O713546-1,2025-09-26 20:59:35,3.81,cancel
R0GG51MITGP,O713572,O713572-1,2025-07-16 05:37:34,22.3,return
RIPZBUOGVPA,O713573,O713573-2,2025-10-27 22:24:58,12.89,cancel
RU9V56WXQJX,O713584,O713584-2,2025-09-01 22:17:44,9.97,cancel
RYSTK80NJ6V,O713594,O713594-1,2025-03-31 21:10:04,24.87,return
RELFYC92RZ4,O713594,O713594-2,2025-03-29 21:10:04,18.96,return
RSFAOAWK4L4,O713596,O713596-1,2025-03-03 22:28:47,15.56,return
